code,name,status,ok_1d,ok_1m,count_1d,count_1m
603012.SH,创力集团,Success,True,True,513,6532
603409.SH,汇通控股,Success,True,True,234,6532
688316.SH,青云科技-U,Success,True,True,513,6532
600785.SH,新华百货,Success,True,True,513,6532
603066.SH,音飞储存,Success,True,True,513,6532
688362.SH,甬矽电子,Success,True,True,513,6532
688779.SH,五矿新能,Success,True,True,513,6532
600376.SH,首开股份,Success,True,True,513,6532
603950.SH,长源东谷,Success,True,True,513,6532
600719.SH,大连热电,Success,True,True,513,6532
600302.SH,标准股份,Success,True,True,513,6532
601199.SH,江南水务,Success,True,True,513,6532
603826.SH,坤彩科技,Success,True,True,513,6532
688693.SH,锴威特,Success,True,True,513,6532
688288.SH,鸿泉技术,Success,True,True,513,6532
601007.SH,金陵饭店,Success,True,True,513,6532
603110.SH,东方材料,Success,True,True,513,6532
688260.SH,昀冢科技,Success,True,True,513,6532
600004.SH,白云机场,Success,True,True,513,6532
603360.SH,百傲化学,Success,True,True,513,6532
688010.SH,福光股份,Success,True,True,513,6532
601618.SH,中国中冶,Success,True,True,513,6532
600483.SH,福能股份,Success,True,True,513,6532
600098.SH,广州发展,Success,True,True,513,6532
600844.SH,金煤科技,Success,True,True,513,6532
603679.SH,华体科技,Success,True,True,513,6532
603262.SH,技源集团,Success,True,True,138,6532
688166.SH,博瑞医药,Success,True,True,513,6532
601375.SH,中原证券,Success,True,True,513,6532
600830.SH,香溢融通,Success,True,True,513,6532
603216.SH,梦天家居,Success,True,True,513,6532
688509.SH,正元地信,Success,True,True,513,6532
688112.SH,鼎阳科技,Success,True,True,513,6532
600581.SH,八一钢铁,Success,True,True,513,6532
600106.SH,重庆路桥,Success,True,True,513,6532
688595.SH,芯海科技,Success,True,True,513,6532
600172.SH,黄河旋风,Success,True,True,513,6532
600569.SH,安阳钢铁,Success,True,True,513,6532
688077.SH,大地熊,Success,True,True,513,6532
600955.SH,维远股份,Success,True,True,513,6532
603768.SH,常青股份,Success,True,True,513,6532
603373.SH,安邦护卫,Success,True,True,513,6532
688418.SH,震有科技,Success,True,True,513,6532
688003.SH,天准科技,Success,True,True,513,6532
600490.SH,鹏欣资源,Success,True,True,513,6532
603307.SH,扬州金泉,Success,True,True,513,6532
600017.SH,日照港,Success,True,True,513,6532
688484.SH,南芯科技,Success,True,True,513,6532
600063.SH,皖维高新,Success,True,True,513,6532
600478.SH,科力远,Success,True,True,513,6532
603299.SH,苏盐井神,Success,True,True,513,6532
603682.SH,锦和商管,Success,True,True,513,6532
600115.SH,中国东航,Success,True,True,513,6532
688586.SH,江航装备,Success,True,True,513,6532
600161.SH,天坛生物,Success,True,True,513,6532
600857.SH,宁波中百,Success,True,True,513,6532
603271.SH,永杰新材,Success,True,True,229,6532
688175.SH,高凌信息,Success,True,True,513,6532
601366.SH,利群股份,Success,True,True,513,6532
603205.SH,健尔康,Success,True,True,310,6532
688101.SH,三达膜,Success,True,True,513,6532
600592.SH,龙溪股份,Success,True,True,513,6532
600189.SH,泉阳泉,Success,True,True,513,6533
600365.SH,ST通葡,Success,True,True,513,6533
603486.SH,科沃斯,Success,True,True,513,6533
603937.SH,丽岛新材,Success,True,True,513,6533
688399.SH,硕世生物,Success,True,True,513,6533
603001.SH,奥康国际,Success,True,True,513,6533
601116.SH,三江购物,Success,True,True,513,6533
688305.SH,科德数控,Success,True,True,513,6533
600796.SH,钱江生化,Success,True,True,513,6533
605338.SH,巴比食品,Success,True,True,513,6533
603075.SH,热威股份,Success,True,True,513,6533
688371.SH,菲沃泰,Success,True,True,513,6533
601579.SH,会稽山,Success,True,True,513,6533
601162.SH,天风证券,Success,True,True,513,6533
688207.SH,格灵深瞳,Success,True,True,513,6533
600694.SH,大商股份,Success,True,True,513,6533
603103.SH,横店影视,Success,True,True,513,6533
603518.SH,锦泓集团,Success,True,True,513,6533
688273.SH,麦澜德,Success,True,True,513,6533
688668.SH,鼎通科技,Success,True,True,513,6533
603177.SH,德创环保,Success,True,True,513,6533
600267.SH,海正药业,Success,True,True,513,6533
601956.SH,东贝集团,Success,True,True,513,6533
600608.SH,*ST沪科,Success,True,True,513,6533
601088.SH,中国神华,Success,True,True,513,6533
688680.SH,海优新材,Success,True,True,513,6533
600528.SH,中铁工业,Success,True,True,513,6533
600133.SH,东湖高新,Success,True,True,513,6533
605186.SH,健麾信息,Success,True,True,513,6533
600871.SH,石化油服,Success,True,True,513,6533
603257.SH,中国瑞林,Success,True,True,210,6533
688153.SH,唯捷创芯,Success,True,True,513,6533
688548.SH,广钢气体,Success,True,True,513,6533
600805.SH,悦达投资,Success,True,True,513,6533
603223.SH,恒通股份,Success,True,True,513,6533
603638.SH,艾迪精密,Success,True,True,513,6533
688127.SH,蓝特光学,Success,True,True,513,6533
688051.SH,佳华科技,Success,True,True,513,6533
600973.SH,宝胜股份,Success,True,True,513,6533
605018.SH,长华集团,Success,True,True,513,6533
603355.SH,莱克电气,Success,True,True,513,6533
601236.SH,红塔证券,Success,True,True,513,6533
688025.SH,杰普特,Success,True,True,513,6533
603321.SH,梅轮电梯,Success,True,True,513,6533
600031.SH,三一重工,Success,True,True,513,6533
688221.SH,前沿生物-U,Success,True,True,513,6533
605268.SH,王力安防,Success,True,True,513,6533
603125.SH,常青科技,Success,True,True,513,6533
601998.SH,中信银行,Success,True,True,513,6533
688255.SH,凯尔达,Success,True,True,513,6533
603151.SH,邦基科技,Success,True,True,513,6533
600241.SH,时代万恒,Success,True,True,513,6533
603867.SH,新化股份,Success,True,True,513,6533
600235.SH,民丰特纸,Success,True,True,513,6533
603813.SH,*ST原尚,Success,True,True,513,6533
601872.SH,招商轮船,Success,True,True,513,6533
600343.SH,航天动力,Success,True,True,513,6533
600758.SH,辽宁能源,Success,True,True,513,6533
600337.SH,美克家居,Success,True,True,513,6533
603027.SH,千禾味业,Success,True,True,513,6533
688323.SH,瑞华泰,Success,True,True,513,6533
603053.SH,成都燃气,Success,True,True,513,6533
688357.SH,建龙微纳,Success,True,True,513,6533
600252.SH,中恒集团,Success,True,True,513,6534
600649.SH,城投控股,Success,True,True,513,6534
601963.SH,重庆银行,Success,True,True,513,6534
600226.SH,亨通股份,Success,True,True,513,6534
603800.SH,洪田股份,Success,True,True,513,6534
601021.SH,春秋航空,Success,True,True,513,6534
688629.SH,华丰科技,Success,True,True,513,6534
688232.SH,新点软件,Success,True,True,513,6534
603136.SH,天目湖,Success,True,True,513,6534
688246.SH,嘉和美康,Success,True,True,513,6534
603559.SH,ST通脉,Success,True,True,513,6534
688330.SH,宏力达,Success,True,True,513,6534
603040.SH,新坐标,Success,True,True,513,6534
600350.SH,山东高速,Success,True,True,513,6534
603976.SH,正川股份,Success,True,True,513,6534
600862.SH,中航高科,Success,True,True,513,6534
605566.SH,福莱蒽特,Success,True,True,513,6534
600816.SH,建元信托,Success,True,True,513,6534
603230.SH,内蒙新华,Success,True,True,513,6534
688802.SH,沐曦股份-U,Success,True,True,39,6534
600120.SH,浙江东方,Success,True,True,513,6534
600439.SH,瑞贝卡,Success,True,True,513,6534
600022.SH,山东钢铁,Success,True,True,513,6534
600988.SH,赤峰黄金,Success,True,True,513,6534
600056.SH,中国医药,Success,True,True,513,6534
688459.SH,哈铁科技,Success,True,True,513,6534
600960.SH,渤海汽车,Success,True,True,513,6534
601225.SH,陕西煤业,Success,True,True,513,6534
688036.SH,传音控股,Success,True,True,513,6534
603332.SH,苏州龙杰,Success,True,True,513,6534
603729.SH,龙韵股份,Success,True,True,513,6534
688676.SH,金盘科技,Success,True,True,513,6534
603169.SH,兰石重装,Success,True,True,513,6534
688219.SH,会通股份,Success,True,True,513,6534
688602.SH,康鹏科技,Success,True,True,513,6534
603506.SH,南都物业,Success,True,True,513,6534
600616.SH,金枫酒业,Success,True,True,513,6534
688285.SH,高铁电气,Success,True,True,513,6534
601096.SH,宏盛华源,Success,True,True,513,6534
603181.SH,皇马科技,Success,True,True,513,6534
600662.SH,外服控股,Success,True,True,513,6534
600279.SH,重庆港,Success,True,True,513,6534
603083.SH,剑桥科技,Success,True,True,513,6534
600714.SH,金瑞矿业,Success,True,True,513,6534
688387.SH,信科移动-U,Success,True,True,513,6534
603929.SH,亚翔集成,Success,True,True,513,6534
600760.SH,XD中航沈,Success,True,True,513,6534
601567.SH,三星医疗,Success,True,True,513,6534
601108.SH,财通证券,Success,True,True,513,6534
688700.SH,东威科技,Success,True,True,513,6534
600510.SH,黑牡丹,Success,True,True,513,6534
688183.SH,生益电子,Success,True,True,513,6534
688598.SH,金博股份,Success,True,True,513,6534
601390.SH,中国中铁,Success,True,True,513,6534
603600.SH,永艺股份,Success,True,True,513,6534
601717.SH,中创智领,Success,True,True,513,6534
600197.SH,伊力特,Success,True,True,513,6534
605122.SH,四方新材,Success,True,True,513,6534
688570.SH,天玛智控,Success,True,True,513,6535
601615.SH,明阳智能,Success,True,True,513,6534
600095.SH,湘财股份,Success,True,True,513,6534
603319.SH,美湖股份,Success,True,True,513,6535
688472.SH,阿特斯,Success,True,True,513,6535
688069.SH,德林海,Success,True,True,513,6534
605020.SH,永和股份,Success,True,True,513,6535
603776.SH,永安行,Success,True,True,513,6535
600009.SH,上海机场,Success,True,True,513,6535
688081.SH,兴图新科,Success,True,True,513,6535
601689.SH,拓普集团,Success,True,True,513,6535
603385.SH,惠达卫浴,Success,True,True,513,6535
603613.SH,国联股份,Success,True,True,513,6535
603208.SH,江山欧派,Success,True,True,513,6535
688517.SH,金冠电气,Success,True,True,513,6535
600184.SH,光电股份,Success,True,True,513,6535
603667.SH,五洲新春,Success,True,True,513,6535
688563.SH,航材股份,Success,True,True,513,6535
688178.SH,万德斯,Success,True,True,513,6535
600577.SH,精达股份,Success,True,True,513,6535
600118.SH,中国卫星,Success,True,True,513,6535
600503.SH,华丽家族,Success,True,True,513,6535
688190.SH,云路股份,Success,True,True,513,6535
601798.SH,蓝科高新,Success,True,True,513,6535
600475.SH,华光环能,Success,True,True,513,6535
688092.SH,爱科科技,Success,True,True,513,6535
688489.SH,三未信安,Success,True,True,513,6535
603396.SH,金辰股份,Success,True,True,513,6535
601606.SH,长城军工,Success,True,True,513,6535
603711.SH,香飘飘,Success,True,True,513,6535
600958.SH,东方证券,Success,True,True,513,6535
605033.SH,美邦股份,Success,True,True,513,6535
600605.SH,汇通能源,Success,True,True,513,6535
688296.SH,和达科技,Success,True,True,513,6535
603838.SH,*ST四通,Success,True,True,513,6535
603589.SH,口子窖,Success,True,True,513,6535
603192.SH,汇得科技,Success,True,True,513,6535
600671.SH,天目药业,Success,True,True,513,6535
688665.SH,四方光电,Success,True,True,513,6535
601019.SH,山东出版,Success,True,True,513,6535
688611.SH,杭州柯林,Success,True,True,513,6535
600282.SH,南钢股份,Success,True,True,513,6535
600699.SH,均胜电子,Success,True,True,513,6535
603515.SH,欧普照明,Success,True,True,513,6535
603078.SH,江化微,Success,True,True,513,6535
688767.SH,博拓生物,Success,True,True,513,6535
601500.SH,通用股份,Success,True,True,513,6535
688308.SH,欧科亿,Success,True,True,513,6535
600380.SH,健康元,Success,True,True,513,6535
603090.SH,宏盛股份,Success,True,True,513,6535
600707.SH,彩虹股份,Success,True,True,513,6535
601187.SH,厦门银行,Success,True,True,513,6535
600773.SH,西藏城投,Success,True,True,513,6535
600368.SH,五洲交通,Success,True,True,513,6535
600048.SH,保利发展,Success,True,True,513,6535
605089.SH,味知香,Success,True,True,513,6535
600996.SH,贵广网络,Success,True,True,513,6535
688028.SH,沃尔德,Success,True,True,513,6535
688433.SH,华曙高科,Success,True,True,513,6535
603737.SH,三棵树,Success,True,True,513,6535
603358.SH,华达科技,Success,True,True,513,6535
600808.SH,马钢股份,Success,True,True,513,6535
688531.SH,日联科技,Success,True,True,513,6535
601339.SH,百隆东方,Success,True,True,513,6535
605117.SH,德业股份,Success,True,True,513,6535
688545.SH,兴福电子,Success,True,True,257,6535
600551.SH,时代出版,Success,True,True,513,6535
600894.SH,广日股份,Success,True,True,513,6535
600525.SH,ST长园,Success,True,True,513,6535
603980.SH,吉华集团,Success,True,True,513,6535
600721.SH,百花医药,Success,True,True,513,6054
600755.SH,厦门国贸,Success,True,True,513,6536
603968.SH,醋化股份,Success,True,True,513,6536
600238.SH,*ST椰岛,Success,True,True,513,6536
600623.SH,华谊集团,Success,True,True,513,6536
600657.SH,信达地产,Success,True,True,513,6536
688258.SH,卓易信息,Success,True,True,513,6536
603882.SH,金域医学,Success,True,True,513,6536
603533.SH,掌阅科技,Success,True,True,513,6536
603128.SH,华贸物流,Success,True,True,513,6536
601995.SH,中金公司,Success,True,True,513,6536
601818.SH,光大银行,Success,True,True,513,6536
600329.SH,达仁堂,Success,True,True,513,6536
600732.SH,爱旭股份,Success,True,True,513,6536
600746.SH,江苏索普,Success,True,True,513,6536
605300.SH,佳禾食品,Success,True,True,513,6536
603456.SH,九洲药业,Success,True,True,513,6536
688349.SH,三一重能,Success,True,True,513,6536
603039.SH,泛微网络,Success,True,True,513,6536
603993.SH,洛阳钼业,Success,True,True,513,6536
688726.SH,拉普拉斯,Success,True,True,317,6536
601058.SH,赛轮轮胎,Success,True,True,513,6536
603520.SH,司太立,Success,True,True,513,6536
600630.SH,龙头股份,Success,True,True,513,6536
600644.SH,乐山电力,Success,True,True,513,6536
603879.SH,永悦科技,Success,True,True,513,6536
601633.SH,长城汽车,Success,True,True,513,6536
688420.SH,美腾科技,Success,True,True,513,6536
601228.SH,广州港,Success,True,True,513,6536
600919.SH,江苏银行,Success,True,True,513,6536
605006.SH,山东玻纤,Success,True,True,513,6536
600985.SH,淮北矿业,Success,True,True,513,6536
605198.SH,安德利,Success,True,True,513,6536
600159.SH,大龙地产,Success,True,True,513,6536
600887.SH,伊利股份,Success,True,True,513,6536
600536.SH,中国软件,Success,True,True,513,6536
603626.SH,科森科技,Success,True,True,513,6536
688139.SH,海尔生物,Success,True,True,513,6536
688522.SH,纳睿雷达,Success,True,True,513,6536
688556.SH,高测股份,Success,True,True,513,6536
688008.SH,澜起科技,Success,True,True,513,6536
601600.SH,中国铝业,Success,True,True,513,6536
600080.SH,金花股份,Success,True,True,513,6536
603717.SH,天域生物,Success,True,True,513,6536
603378.SH,亚士创能,Success,True,True,513,6536
603390.SH,通达电气,Success,True,True,513,6536
600571.SH,信雅达,Success,True,True,513,6536
603689.SH,皖天然气,Success,True,True,513,6536
600505.SH,西昌电力,Success,True,True,513,6536
688196.SH,卓越新能,Success,True,True,513,6536
600828.SH,茂业商业,Success,True,True,513,6536
603615.SH,茶花股份,Success,True,True,513,6536
688511.SH,*ST天微,Success,True,True,513,6536
601319.SH,中国人保,Success,True,True,513,6536
601702.SH,华峰铝业,Success,True,True,513,6536
600599.SH,*ST熊猫,Success,True,True,513,6536
600182.SH,S佳通,Success,True,True,513,6536
603661.SH,恒林股份,Success,True,True,513,6536
688565.SH,力源科技,Success,True,True,513,6536
603096.SH,新经典,Success,True,True,513,6536
688789.SH,宏华数科,Success,True,True,513,6537
688392.SH,骄成超声,Success,True,True,513,6537
600775.SH,南京熊猫,Success,True,True,513,6537
603948.SH,建业股份,Success,True,True,513,6537
605333.SH,沪光股份,Success,True,True,513,6537
601169.SH,北京银行,Success,True,True,513,6537
600386.SH,北巴传媒,Success,True,True,513,6537
688278.SH,特宝生物,Success,True,True,513,6537
688663.SH,新风光,Success,True,True,513,6537
603567.SH,珍宝岛,Success,True,True,513,6537
688617.SH,惠泰医疗,Success,True,True,513,6537
600284.SH,浦东建设,Success,True,True,513,6537
603108.SH,润达医疗,Success,True,True,513,6537
600603.SH,广汇物流,Success,True,True,513,6537
600218.SH,XD全柴动,Success,True,True,513,6537
601083.SH,锦江航运,Success,True,True,513,6537
688290.SH,景业智能,Success,True,True,513,6537
603194.SH,中力股份,Success,True,True,277,6537
